matchup,p1_name,p2_name,episode,round,round_winner,p1_hp_final,p2_hp_final,p1_hp_ratio,p2_hp_ratio
Rewards_vs_CPU,Rewards,CPU,99,3,p2,0,33,0.0,0.1875
Rewards_vs_CPU,Rewards,CPU,100,1,p2,0,27,0.0,0.1534
Rewards_vs_CPU,Rewards,CPU,100,2,p1,98,0,0.5568,0.0
Rewards_vs_CPU,Rewards,CPU,100,3,p2,0,138,0.0,0.7841
Rewards_vs_CPU,Rewards,CPU,101,1,p2,0,126,0.0,0.7159
Rewards_vs_CPU,Rewards,CPU,101,2,p2,0,41,0.0,0.233
Rewards_vs_CPU,Rewards,CPU,102,1,p1,54,0,0.3068,0.0
Rewards_vs_CPU,Rewards,CPU,102,2,p2,0,53,0.0,0.3011
Rewards_vs_CPU,Rewards,CPU,102,3,p1,74,0,0.4205,0.0
Rewards_vs_CPU,Rewards,CPU,103,1,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,103,2,p2,0,142,0.0,0.8068
Rewards_vs_CPU,Rewards,CPU,103,3,p1,46,0,0.2614,0.0
Rewards_vs_CPU,Rewards,CPU,104,1,p2,0,116,0.0,0.6591
Rewards_vs_CPU,Rewards,CPU,104,2,p2,0,75,0.0,0.4261
Rewards_vs_CPU,Rewards,CPU,105,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,105,2,p1,64,0,0.3636,0.0
Rewards_vs_CPU,Rewards,CPU,106,1,p1,110,0,0.625,0.0
Rewards_vs_CPU,Rewards,CPU,106,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,107,1,p1,163,0,0.9261,0.0
Rewards_vs_CPU,Rewards,CPU,107,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,108,1,p2,0,105,0.0,0.5966
Rewards_vs_CPU,Rewards,CPU,108,2,p2,0,20,0.0,0.1136
Rewards_vs_CPU,Rewards,CPU,109,1,p2,0,133,0.0,0.7557
Rewards_vs_CPU,Rewards,CPU,109,2,p1,35,0,0.1989,0.0
Rewards_vs_CPU,Rewards,CPU,109,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,110,1,p1,13,0,0.0739,0.0
Rewards_vs_CPU,Rewards,CPU,110,2,p1,93,0,0.5284,0.0
Rewards_vs_CPU,Rewards,CPU,111,1,p1,108,0,0.6136,0.0
Rewards_vs_CPU,Rewards,CPU,111,2,p1,124,0,0.7045,0.0
Rewards_vs_CPU,Rewards,CPU,112,1,p1,110,0,0.625,0.0
Rewards_vs_CPU,Rewards,CPU,112,2,p1,66,0,0.375,0.0
Rewards_vs_CPU,Rewards,CPU,113,1,p2,0,48,0.0,0.2727
Rewards_vs_CPU,Rewards,CPU,113,2,p1,163,0,0.9261,0.0
Rewards_vs_CPU,Rewards,CPU,113,3,p2,0,143,0.0,0.8125
Rewards_vs_CPU,Rewards,CPU,114,1,p2,0,96,0.0,0.5455
Rewards_vs_CPU,Rewards,CPU,114,2,p2,0,5,0.0,0.0284
Rewards_vs_CPU,Rewards,CPU,115,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,115,2,p2,0,120,0.0,0.6818
Rewards_vs_CPU,Rewards,CPU,115,3,p1,96,0,0.5455,0.0
Rewards_vs_CPU,Rewards,CPU,116,1,p2,0,123,0.0,0.6989
Rewards_vs_CPU,Rewards,CPU,116,2,p1,137,0,0.7784,0.0
Rewards_vs_CPU,Rewards,CPU,116,3,p1,122,0,0.6932,0.0
Rewards_vs_CPU,Rewards,CPU,117,1,p2,0,99,0.0,0.5625
Rewards_vs_CPU,Rewards,CPU,117,2,p1,65,0,0.3693,0.0
Rewards_vs_CPU,Rewards,CPU,117,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,118,1,p1,69,0,0.392,0.0
Rewards_vs_CPU,Rewards,CPU,118,2,p1,98,0,0.5568,0.0
Rewards_vs_CPU,Rewards,CPU,119,1,p2,0,34,0.0,0.1932
Rewards_vs_CPU,Rewards,CPU,119,2,p2,0,7,0.0,0.0398
Rewards_vs_CPU,Rewards,CPU,120,1,p2,0,138,0.0,0.7841
Rewards_vs_CPU,Rewards,CPU,120,2,p1,105,0,0.5966,0.0
Rewards_vs_CPU,Rewards,CPU,120,3,p1,53,0,0.3011,0.0
Rewards_vs_CPU,Rewards,CPU,121,1,p1,122,0,0.6932,0.0
Rewards_vs_CPU,Rewards,CPU,121,2,p2,0,134,0.0,0.7614
Rewards_vs_CPU,Rewards,CPU,121,3,p2,2,26,0.0114,0.1477
Rewards_vs_CPU,Rewards,CPU,122,1,p1,111,0,0.6307,0.0
Rewards_vs_CPU,Rewards,CPU,122,2,p2,0,2,0.0,0.0114
Rewards_vs_CPU,Rewards,CPU,122,3,p2,0,49,0.0,0.2784
Rewards_vs_CPU,Rewards,CPU,123,1,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,123,2,p1,84,0,0.4773,0.0
Rewards_vs_CPU,Rewards,CPU,124,1,p2,0,58,0.0,0.3295
Rewards_vs_CPU,Rewards,CPU,124,2,p1,124,0,0.7045,0.0
Rewards_vs_CPU,Rewards,CPU,124,3,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,125,1,p1,42,0,0.2386,0.0
Rewards_vs_CPU,Rewards,CPU,125,2,p2,0,96,0.0,0.5455
Rewards_vs_CPU,Rewards,CPU,125,3,p1,84,0,0.4773,0.0
Rewards_vs_CPU,Rewards,CPU,126,1,p2,0,123,0.0,0.6989
Rewards_vs_CPU,Rewards,CPU,126,2,p2,0,88,0.0,0.5
Rewards_vs_CPU,Rewards,CPU,127,1,p2,0,99,0.0,0.5625
Rewards_vs_CPU,Rewards,CPU,127,2,p1,15,0,0.0852,0.0
Rewards_vs_CPU,Rewards,CPU,127,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,128,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,128,2,p1,119,0,0.6761,0.0
Rewards_vs_CPU,Rewards,CPU,129,1,p2,0,116,0.0,0.6591
Rewards_vs_CPU,Rewards,CPU,129,2,p2,0,131,0.0,0.7443
Rewards_vs_CPU,Rewards,CPU,130,1,p1,23,0,0.1307,0.0
Rewards_vs_CPU,Rewards,CPU,130,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,131,1,p1,119,0,0.6761,0.0
Rewards_vs_CPU,Rewards,CPU,131,2,p2,0,114,0.0,0.6477
Rewards_vs_CPU,Rewards,CPU,131,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,132,1,p2,0,141,0.0,0.8011
Rewards_vs_CPU,Rewards,CPU,132,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,132,3,p1,137,0,0.7784,0.0
Rewards_vs_CPU,Rewards,CPU,133,1,p2,0,76,0.0,0.4318
Rewards_vs_CPU,Rewards,CPU,133,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,133,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,134,1,p2,0,96,0.0,0.5455
Rewards_vs_CPU,Rewards,CPU,134,2,p1,136,0,0.7727,0.0
Rewards_vs_CPU,Rewards,CPU,134,3,p2,0,37,0.0,0.2102
Rewards_vs_CPU,Rewards,CPU,135,1,p2,0,67,0.0,0.3807
Rewards_vs_CPU,Rewards,CPU,135,2,p2,0,38,0.0,0.2159
Rewards_vs_CPU,Rewards,CPU,136,1,p1,44,0,0.25,0.0
Rewards_vs_CPU,Rewards,CPU,136,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,137,1,p1,68,0,0.3864,0.0
Rewards_vs_CPU,Rewards,CPU,137,2,p2,0,107,0.0,0.608
Rewards_vs_CPU,Rewards,CPU,137,3,p2,0,1,0.0,0.0057
Rewards_vs_CPU,Rewards,CPU,138,1,p2,0,5,0.0,0.0284
Rewards_vs_CPU,Rewards,CPU,138,2,p2,0,122,0.0,0.6932
Rewards_vs_CPU,Rewards,CPU,139,1,p1,82,0,0.4659,0.0
Rewards_vs_CPU,Rewards,CPU,139,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,140,1,p1,96,0,0.5455,0.0
Rewards_vs_CPU,Rewards,CPU,140,2,p2,0,97,0.0,0.5511
Rewards_vs_CPU,Rewards,CPU,140,3,p2,0,125,0.0,0.7102
Rewards_vs_CPU,Rewards,CPU,141,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,141,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,142,1,p1,91,0,0.517,0.0
Rewards_vs_CPU,Rewards,CPU,142,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,143,1,p1,33,0,0.1875,0.0
Rewards_vs_CPU,Rewards,CPU,143,2,p2,0,2,0.0,0.0114
Rewards_vs_CPU,Rewards,CPU,143,3,p1,38,0,0.2159,0.0
Rewards_vs_CPU,Rewards,CPU,144,1,p2,0,8,0.0,0.0455
Rewards_vs_CPU,Rewards,CPU,144,2,p1,110,0,0.625,0.0
Rewards_vs_CPU,Rewards,CPU,144,3,p2,0,32,0.0,0.1818
Rewards_vs_CPU,Rewards,CPU,145,1,p1,43,0,0.2443,0.0
Rewards_vs_CPU,Rewards,CPU,145,2,p2,0,137,0.0,0.7784
Rewards_vs_CPU,Rewards,CPU,145,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,146,1,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,146,2,p1,137,0,0.7784,0.0
Rewards_vs_CPU,Rewards,CPU,147,1,p2,0,157,0.0,0.892
Rewards_vs_CPU,Rewards,CPU,147,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,147,3,p1,68,0,0.3864,0.0
Rewards_vs_CPU,Rewards,CPU,148,1,p1,136,0,0.7727,0.0
Rewards_vs_CPU,Rewards,CPU,148,2,p2,0,62,0.0,0.3523
Rewards_vs_CPU,Rewards,CPU,148,3,p2,0,109,0.0,0.6193
Rewards_vs_CPU,Rewards,CPU,149,1,p2,0,25,0.0,0.142
Rewards_vs_CPU,Rewards,CPU,149,2,p2,0,104,0.0,0.5909
Rewards_vs_CPU,Rewards,CPU,150,1,p1,71,0,0.4034,0.0
Rewards_vs_CPU,Rewards,CPU,150,2,p2,0,16,0.0,0.0909
Rewards_vs_CPU,Rewards,CPU,150,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,151,1,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,151,2,p1,115,0,0.6534,0.0
Rewards_vs_CPU,Rewards,CPU,152,1,p2,0,67,0.0,0.3807
Rewards_vs_CPU,Rewards,CPU,152,2,p2,0,25,0.0,0.142
Rewards_vs_CPU,Rewards,CPU,153,1,p1,96,0,0.5455,0.0
Rewards_vs_CPU,Rewards,CPU,153,2,p1,90,0,0.5114,0.0
Rewards_vs_CPU,Rewards,CPU,154,1,p2,0,165,0.0,0.9375
Rewards_vs_CPU,Rewards,CPU,154,2,p2,0,71,0.0,0.4034
Rewards_vs_CPU,Rewards,CPU,155,1,p1,43,0,0.2443,0.0
Rewards_vs_CPU,Rewards,CPU,155,2,p2,0,82,0.0,0.4659
Rewards_vs_CPU,Rewards,CPU,155,3,p2,0,90,0.0,0.5114
Rewards_vs_CPU,Rewards,CPU,156,1,p2,0,143,0.0,0.8125
Rewards_vs_CPU,Rewards,CPU,156,2,p2,0,35,0.0,0.1989
Rewards_vs_CPU,Rewards,CPU,157,1,p2,0,1,0.0,0.0057
Rewards_vs_CPU,Rewards,CPU,157,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,157,3,p2,0,34,0.0,0.1932
Rewards_vs_CPU,Rewards,CPU,158,1,p2,0,152,0.0,0.8636
Rewards_vs_CPU,Rewards,CPU,158,2,p2,0,13,0.0,0.0739
Rewards_vs_CPU,Rewards,CPU,159,1,p1,96,0,0.5455,0.0
Rewards_vs_CPU,Rewards,CPU,159,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,160,1,p1,96,0,0.5455,0.0
Rewards_vs_CPU,Rewards,CPU,160,2,p1,18,0,0.1023,0.0
Rewards_vs_CPU,Rewards,CPU,161,1,p2,0,79,0.0,0.4489
Rewards_vs_CPU,Rewards,CPU,161,2,p1,122,0,0.6932,0.0
Rewards_vs_CPU,Rewards,CPU,161,3,p1,12,0,0.0682,0.0
Rewards_vs_CPU,Rewards,CPU,162,1,p2,0,42,0.0,0.2386
Rewards_vs_CPU,Rewards,CPU,162,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,162,3,p1,118,0,0.6705,0.0
Rewards_vs_CPU,Rewards,CPU,163,1,p1,134,0,0.7614,0.0
Rewards_vs_CPU,Rewards,CPU,163,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,164,1,p1,104,0,0.5909,0.0
Rewards_vs_CPU,Rewards,CPU,164,2,p2,0,1,0.0,0.0057
Rewards_vs_CPU,Rewards,CPU,164,3,p1,28,0,0.1591,0.0
Rewards_vs_CPU,Rewards,CPU,165,1,p2,0,52,0.0,0.2955
Rewards_vs_CPU,Rewards,CPU,165,2,p2,0,85,0.0,0.483
Rewards_vs_CPU,Rewards,CPU,166,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,166,2,p2,0,2,0.0,0.0114
Rewards_vs_CPU,Rewards,CPU,166,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,167,1,p1,136,0,0.7727,0.0
Rewards_vs_CPU,Rewards,CPU,167,2,p1,4,0,0.0227,0.0
Rewards_vs_CPU,Rewards,CPU,168,1,p2,0,151,0.0,0.858
Rewards_vs_CPU,Rewards,CPU,168,2,p2,0,27,0.0,0.1534
Rewards_vs_CPU,Rewards,CPU,169,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,169,2,p2,0,49,0.0,0.2784
Rewards_vs_CPU,Rewards,CPU,169,3,p1,9,0,0.0511,0.0
Rewards_vs_CPU,Rewards,CPU,170,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,170,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,171,1,p1,136,0,0.7727,0.0
Rewards_vs_CPU,Rewards,CPU,171,2,p1,98,0,0.5568,0.0
Rewards_vs_CPU,Rewards,CPU,172,1,p2,0,1,0.0,0.0057
Rewards_vs_CPU,Rewards,CPU,172,2,p1,54,0,0.3068,0.0
Rewards_vs_CPU,Rewards,CPU,172,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,173,1,p2,0,97,0.0,0.5511
Rewards_vs_CPU,Rewards,CPU,173,2,p2,0,47,0.0,0.267
Rewards_vs_CPU,Rewards,CPU,174,1,p2,0,42,0.0,0.2386
Rewards_vs_CPU,Rewards,CPU,174,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,174,3,p1,85,0,0.483,0.0
Rewards_vs_CPU,Rewards,CPU,175,1,p2,0,152,0.0,0.8636
Rewards_vs_CPU,Rewards,CPU,175,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,175,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,176,1,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,176,2,p1,124,0,0.7045,0.0
Rewards_vs_CPU,Rewards,CPU,177,1,p2,0,6,0.0,0.0341
Rewards_vs_CPU,Rewards,CPU,177,2,p1,81,0,0.4602,0.0
Rewards_vs_CPU,Rewards,CPU,177,3,p1,94,0,0.5341,0.0
Rewards_vs_CPU,Rewards,CPU,178,1,p2,0,123,0.0,0.6989
Rewards_vs_CPU,Rewards,CPU,178,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,178,3,p2,0,96,0.0,0.5455
Rewards_vs_CPU,Rewards,CPU,179,1,p2,0,91,0.0,0.517
Rewards_vs_CPU,Rewards,CPU,179,2,p1,44,0,0.25,0.0
Rewards_vs_CPU,Rewards,CPU,179,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,180,1,p2,0,113,0.0,0.642
Rewards_vs_CPU,Rewards,CPU,180,2,p2,0,157,0.0,0.892
Rewards_vs_CPU,Rewards,CPU,181,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,181,2,p2,0,0,0.0,0.0
Rewards_vs_CPU,Rewards,CPU,181,3,p2,0,157,0.0,0.892
Rewards_vs_CPU,Rewards,CPU,182,1,p2,0,137,0.0,0.7784
Rewards_vs_CPU,Rewards,CPU,182,2,p2,0,1,0.0,0.0057
Rewards_vs_CPU,Rewards,CPU,183,1,p2,0,0,0.0,0.0
Rewards_vs_CPU,Rewards,CPU,183,2,p1,144,0,0.8182,0.0
Rewards_vs_CPU,Rewards,CPU,183,3,p2,0,101,0.0,0.5739
Rewards_vs_CPU,Rewards,CPU,184,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,184,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,185,1,p2,0,111,0.0,0.6307
Rewards_vs_CPU,Rewards,CPU,185,2,p2,0,94,0.0,0.5341
Rewards_vs_CPU,Rewards,CPU,186,1,p2,0,110,0.0,0.625
Rewards_vs_CPU,Rewards,CPU,186,2,p1,111,0,0.6307,0.0
Rewards_vs_CPU,Rewards,CPU,186,3,p2,0,62,0.0,0.3523
Rewards_vs_CPU,Rewards,CPU,187,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,187,2,p2,0,46,0.0,0.2614
Rewards_vs_CPU,Rewards,CPU,187,3,p2,0,20,0.0,0.1136
Rewards_vs_CPU,Rewards,CPU,188,1,p2,0,94,0.0,0.5341
Rewards_vs_CPU,Rewards,CPU,188,2,p1,55,0,0.3125,0.0
Rewards_vs_CPU,Rewards,CPU,188,3,p1,55,0,0.3125,0.0
Rewards_vs_CPU,Rewards,CPU,189,1,p2,0,80,0.0,0.4545
Rewards_vs_CPU,Rewards,CPU,189,2,p2,0,25,0.0,0.142
Rewards_vs_CPU,Rewards,CPU,190,1,p2,0,30,0.0,0.1705
Rewards_vs_CPU,Rewards,CPU,190,2,p2,0,78,0.0,0.4432
Rewards_vs_CPU,Rewards,CPU,191,1,p1,156,0,0.8864,0.0
Rewards_vs_CPU,Rewards,CPU,191,2,p2,0,91,0.0,0.517
Rewards_vs_CPU,Rewards,CPU,191,3,p2,0,124,0.0,0.7045
Rewards_vs_CPU,Rewards,CPU,192,1,p1,110,0,0.625,0.0
Rewards_vs_CPU,Rewards,CPU,192,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,193,1,p1,124,0,0.7045,0.0
Rewards_vs_CPU,Rewards,CPU,193,2,p1,30,0,0.1705,0.0
Rewards_vs_CPU,Rewards,CPU,194,1,p1,67,0,0.3807,0.0
Rewards_vs_CPU,Rewards,CPU,194,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,195,1,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,195,2,p1,111,0,0.6307,0.0
Rewards_vs_CPU,Rewards,CPU,196,1,p2,0,108,0.0,0.6136
Rewards_vs_CPU,Rewards,CPU,196,2,p2,0,7,0.0,0.0398
Rewards_vs_CPU,Rewards,CPU,197,1,p2,0,26,0.0,0.1477
Rewards_vs_CPU,Rewards,CPU,197,2,p1,26,0,0.1477,0.0
Rewards_vs_CPU,Rewards,CPU,197,3,p1,108,0,0.6136,0.0
Rewards_vs_CPU,Rewards,CPU,198,1,p2,0,143,0.0,0.8125
Rewards_vs_CPU,Rewards,CPU,198,2,p1,62,0,0.3523,0.0
Rewards_vs_CPU,Rewards,CPU,198,3,p2,0,91,0.0,0.517
Rewards_vs_CPU,Rewards,CPU,199,1,p2,0,42,0.0,0.2386
Rewards_vs_CPU,Rewards,CPU,199,2,p2,0,28,0.0,0.1591
Rewards_vs_CPU,Rewards,CPU,200,1,p2,0,134,0.0,0.7614
Rewards_vs_CPU,Rewards,CPU,200,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,200,3,p1,85,0,0.483,0.0
Rewards_vs_CPU,Rewards,CPU,201,1,p2,0,91,0.0,0.517
Rewards_vs_CPU,Rewards,CPU,201,2,p2,0,126,0.0,0.7159
Rewards_vs_CPU,Rewards,CPU,202,1,p2,0,130,0.0,0.7386
Rewards_vs_CPU,Rewards,CPU,202,2,p2,0,40,0.0,0.2273
Rewards_vs_CPU,Rewards,CPU,203,1,p2,0,30,0.0,0.1705
Rewards_vs_CPU,Rewards,CPU,203,2,p1,79,0,0.4489,0.0
Rewards_vs_CPU,Rewards,CPU,203,3,p2,0,20,0.0,0.1136
Rewards_vs_CPU,Rewards,CPU,204,1,p2,0,11,0.0,0.0625
Rewards_vs_CPU,Rewards,CPU,204,2,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,204,3,p1,4,0,0.0227,0.0
Rewards_vs_CPU,Rewards,CPU,205,1,p1,74,0,0.4205,0.0
Rewards_vs_CPU,Rewards,CPU,205,2,p2,0,3,0.0,0.017
Rewards_vs_CPU,Rewards,CPU,205,3,p2,0,164,0.0,0.9318
Rewards_vs_CPU,Rewards,CPU,206,1,p2,0,131,0.0,0.7443
Rewards_vs_CPU,Rewards,CPU,206,2,p2,0,31,0.0,0.1761
Rewards_vs_CPU,Rewards,CPU,207,1,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,207,2,p1,94,0,0.5341,0.0
Rewards_vs_CPU,Rewards,CPU,208,1,p1,144,0,0.8182,0.0
Rewards_vs_CPU,Rewards,CPU,208,2,p1,137,0,0.7784,0.0
Rewards_vs_CPU,Rewards,CPU,209,1,p2,0,152,0.0,0.8636
Rewards_vs_CPU,Rewards,CPU,209,2,p2,0,3,0.0,0.017
Rewards_vs_CPU,Rewards,CPU,210,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,210,2,p1,92,0,0.5227,0.0
Rewards_vs_CPU,Rewards,CPU,211,1,p2,0,53,0.0,0.3011
Rewards_vs_CPU,Rewards,CPU,211,2,p1,92,0,0.5227,0.0
Rewards_vs_CPU,Rewards,CPU,211,3,p1,61,0,0.3466,0.0
Rewards_vs_CPU,Rewards,CPU,212,1,p2,0,115,0.0,0.6534
Rewards_vs_CPU,Rewards,CPU,212,2,p2,0,2,0.0,0.0114
Rewards_vs_CPU,Rewards,CPU,213,1,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,213,2,p1,145,0,0.8239,0.0
Rewards_vs_CPU,Rewards,CPU,214,1,p1,124,0,0.7045,0.0
Rewards_vs_CPU,Rewards,CPU,214,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,215,1,p2,0,152,0.0,0.8636
Rewards_vs_CPU,Rewards,CPU,215,2,p1,94,0,0.5341,0.0
Rewards_vs_CPU,Rewards,CPU,215,3,p2,0,96,0.0,0.5455
Rewards_vs_CPU,Rewards,CPU,216,1,p1,111,0,0.6307,0.0
Rewards_vs_CPU,Rewards,CPU,216,2,p1,79,0,0.4489,0.0
Rewards_vs_CPU,Rewards,CPU,217,1,p1,41,0,0.233,0.0
Rewards_vs_CPU,Rewards,CPU,217,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,218,1,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,218,2,p2,0,153,0.0,0.8693
Rewards_vs_CPU,Rewards,CPU,218,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,219,1,p2,0,151,0.0,0.858
Rewards_vs_CPU,Rewards,CPU,219,2,p1,77,0,0.4375,0.0
Rewards_vs_CPU,Rewards,CPU,219,3,p1,163,0,0.9261,0.0
Rewards_vs_CPU,Rewards,CPU,220,1,p1,121,0,0.6875,0.0
Rewards_vs_CPU,Rewards,CPU,220,2,p2,0,176,0.0,1.0
Rewards_vs_CPU,Rewards,CPU,220,3,p1,137,0,0.7784,0.0
Rewards_vs_CPU,Rewards,CPU,221,1,p1,92,0,0.5227,0.0
Rewards_vs_CPU,Rewards,CPU,221,2,p2,0,176,0.0,1.0
Rewards_vs_CPU,Rewards,CPU,221,3,p1,104,0,0.5909,0.0
Rewards_vs_CPU,Rewards,CPU,222,1,p2,0,153,0.0,0.8693
Rewards_vs_CPU,Rewards,CPU,222,2,p1,30,0,0.1705,0.0
Rewards_vs_CPU,Rewards,CPU,222,3,p1,87,0,0.4943,0.0
Rewards_vs_CPU,Rewards,CPU,223,1,p2,0,72,0.0,0.4091
Rewards_vs_CPU,Rewards,CPU,223,2,p2,0,27,0.0,0.1534
Rewards_vs_CPU,Rewards,CPU,224,1,p1,75,0,0.4261,0.0
Rewards_vs_CPU,Rewards,CPU,224,2,p1,122,0,0.6932,0.0
Rewards_vs_CPU,Rewards,CPU,225,1,p1,13,0,0.0739,0.0
Rewards_vs_CPU,Rewards,CPU,225,2,p2,0,102,0.0,0.5795
Rewards_vs_CPU,Rewards,CPU,225,3,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,226,1,p2,0,44,0.0,0.25
Rewards_vs_CPU,Rewards,CPU,226,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,226,3,p2,0,0,0.0,0.0
Rewards_vs_CPU,Rewards,CPU,227,1,p1,63,0,0.358,0.0
Rewards_vs_CPU,Rewards,CPU,227,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,228,1,p1,150,0,0.8523,0.0
Rewards_vs_CPU,Rewards,CPU,228,2,p2,0,138,0.0,0.7841
Rewards_vs_CPU,Rewards,CPU,228,3,p1,27,0,0.1534,0.0
Rewards_vs_CPU,Rewards,CPU,229,1,p2,0,4,0.0,0.0227
Rewards_vs_CPU,Rewards,CPU,229,2,p1,25,0,0.142,0.0
Rewards_vs_CPU,Rewards,CPU,229,3,p2,0,40,0.0,0.2273
Rewards_vs_CPU,Rewards,CPU,230,1,p2,0,73,0.0,0.4148
Rewards_vs_CPU,Rewards,CPU,230,2,p1,83,0,0.4716,0.0
Rewards_vs_CPU,Rewards,CPU,230,3,p1,96,0,0.5455,0.0
Rewards_vs_CPU,Rewards,CPU,231,1,p2,0,69,0.0,0.392
Rewards_vs_CPU,Rewards,CPU,231,2,p2,0,63,0.0,0.358
Rewards_vs_CPU,Rewards,CPU,232,1,p2,0,111,0.0,0.6307
Rewards_vs_CPU,Rewards,CPU,232,2,p2,0,126,0.0,0.7159
Rewards_vs_CPU,Rewards,CPU,233,1,p2,0,4,0.0,0.0227
Rewards_vs_CPU,Rewards,CPU,233,2,p1,110,0,0.625,0.0
Rewards_vs_CPU,Rewards,CPU,233,3,p1,118,0,0.6705,0.0
Rewards_vs_CPU,Rewards,CPU,234,1,p2,0,80,0.0,0.4545
Rewards_vs_CPU,Rewards,CPU,234,2,p2,0,24,0.0,0.1364
Rewards_vs_CPU,Rewards,CPU,235,1,p1,13,0,0.0739,0.0
Rewards_vs_CPU,Rewards,CPU,235,2,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,236,1,p2,0,72,0.0,0.4091
Rewards_vs_CPU,Rewards,CPU,236,2,p1,70,0,0.3977,0.0
Rewards_vs_CPU,Rewards,CPU,236,3,p1,176,0,1.0,0.0
Rewards_vs_CPU,Rewards,CPU,237,1,p2,0,141,0.0,0.8011
Rewards_vs_CPU,Rewards,CPU,237,2,p1,176,0,1.0,0.0
